Time [h],Current [A],Voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K],Cycle,Step
12.091425174010013,5.0,3.351705159887832,3.0600233422333925,298.15,2.0,0.0
12.10809184067668,5.0,3.3332490410681372,3.143356675566726,298.15,2.0,0.0
12.124758507343346,5.0,3.3150438485450957,3.2266900089000594,298.15,2.0,0.0
12.141425174010013,5.0,3.297780241799451,3.310023342233393,298.15,2.0,0.0
12.15809184067668,5.0,3.2817593723482443,3.3933566755667264,298.15,2.0,0.0
12.174758507343347,5.0,3.2668031566237543,3.47669000890006,298.15,2.0,0.0
12.191425174010012,5.0,3.252217019681974,3.5600233422333933,298.15,2.0,0.0
12.20809184067668,5.0,3.236639549772626,3.643356675566727,298.15,2.0,0.0
12.224758507343346,5.0,3.2177594765507957,3.7266900089000603,298.15,2.0,0.0
12.241425174010013,5.0,3.1922104147401007,3.810023342233394,298.15,2.0,0.0
12.258091840676679,5.0,3.155988411619253,3.8933566755667273,298.15,2.0,0.0
12.274758507343346,5.0,3.106695418968865,3.9766900089000607,298.15,2.0,0.0
12.291425174010014,5.0,3.048767974486073,4.060023342233394,298.15,2.0,0.0
12.30809184067668,5.0,2.990269517699715,4.143356675566727,298.15,2.0,0.0
12.324758507343347,5.0,2.9302960576578694,4.22669000890006,298.15,2.0,0.0
12.341425174010013,5.0,2.85668382021274,4.310023342233393,298.15,2.0,0.0
12.35809184067668,5.0,2.7486386670760554,4.393356675566726,298.15,2.0,0.0
12.374758507343346,5.0,2.573550589524664,4.476690008900059,298.15,2.0,0.0
12.379858028703227,5.0,2.5000099999999925,4.502187615699459,298.15,2.0,0.0
12.379858028703502,0.0,2.715967691449993,4.502187615700151,298.15,2.0,1.0
12.396524695369893,0.0,2.9525938898143167,4.502187615700151,298.15,2.0,1.0
12.41319136203656,0.0,2.984801780985848,4.502187615700151,298.15,2.0,1.0
12.429858028703226,0.0,2.996422836293224,4.502187615700151,298.15,2.0,1.0
12.446524695369893,0.0,3.002159266769059,4.502187615700151,298.15,2.0,1.0
12.463191362036559,0.0,3.005715123929131,4.502187615700151,298.15,2.0,1.0
12.479858028703227,0.0,3.0082491192354324,4.502187615700151,298.15,2.0,1.0
12.496524695369892,0.0,3.010195521690143,4.502187615700151,298.15,2.0,1.0
12.51319136203656,0.0,3.011746822902662,4.502187615700151,298.15,2.0,1.0
12.529858028703226,0.0,3.0130084306400104,4.502187615700151,298.15,2.0,1.0
12.546524695369893,0.0,3.014045635334679,4.502187615700151,298.15,2.0,1.0
12.563191362036559,0.0,3.0149026335681723,4.502187615700151,298.15,2.0,1.0
12.579858028703226,0.0,3.0156145165311,4.502187615700151,298.15,2.0,1.0
12.596524695369892,0.0,3.016207198240279,4.502187615700151,298.15,2.0,1.0
12.61319136203656,0.0,3.0167013143037966,4.502187615700151,298.15,2.0,1.0
12.629858028703227,0.0,3.0171141997487787,4.502187615700151,298.15,2.0,1.0
12.646524695369893,0.0,3.0174595084691385,4.502187615700151,298.15,2.0,1.0
12.66319136203656,0.0,3.0177485830214996,4.502187615700151,298.15,2.0,1.0
12.679858028703226,0.0,3.017990680987021,4.502187615700151,298.15,2.0,1.0
12.696524695369893,0.0,3.01819351468454,4.502187615700151,298.15,2.0,1.0
12.713191362036559,0.0,3.0183635085814595,4.502187615700151,298.15,2.0,1.0
12.729858028703227,0.0,3.0185060397688277,4.502187615700151,298.15,2.0,1.0
12.746524695369892,0.0,3.0186257034274195,4.502187615700151,298.15,2.0,1.0
12.76319136203656,0.0,3.0187261904099763,4.502187615700151,298.15,2.0,1.0
12.779858028703226,0.0,3.018810534141802,4.502187615700151,298.15,2.0,1.0
12.796524695369893,0.0,3.0188813115617776,4.502187615700151,298.15,2.0,1.0
12.813191362036559,0.0,3.0189406703370163,4.502187615700151,298.15,2.0,1.0
12.829858028703226,0.0,3.018990546262465,4.502187615700151,298.15,2.0,1.0
12.846524695369892,0.0,3.0190324388493592,4.502187615700151,298.15,2.0,1.0
12.86319136203656,0.0,3.019067688271619,4.502187615700151,298.15,2.0,1.0
12.879858028703227,0.0,3.019097358354447,4.502187615700151,298.15,2.0,1.0
12.896524695369893,0.0,3.019122342994293,4.502187615700151,298.15,2.0,1.0
12.91319136203656,0.0,3.019143397149592,4.502187615700151,298.15,2.0,1.0
12.929858028703226,0.0,3.0191611432812824,4.502187615700151,298.15,2.0,1.0
12.946524695369893,0.0,3.019176104419119,4.502187615700151,298.15,2.0,1.0
12.963191362036559,0.0,3.0191887480687645,4.502187615700151,298.15,2.0,1.0
12.979858028703227,0.0,3.019199432631984,4.502187615700151,298.15,2.0,1.0
12.996524695369892,0.0,3.019208424905884,4.502187615700151,298.15,2.0,1.0
13.01319136203656,0.0,3.019215918551603,4.502187615700151,298.15,2.0,1.0
13.029858028703226,0.0,3.019222244714556,4.502187615700151,298.15,2.0,1.0
13.046524695369893,0.0,3.019227537338652,4.502187615700151,298.15,2.0,1.0
13.063191362036559,0.0,3.01923197189539,4.502187615700151,298.15,2.0,1.0
13.079858028703226,0.0,3.0192356716323245,4.502187615700151,298.15,2.0,1.0
13.096524695369892,0.0,3.0192387567712466,4.502187615700151,298.15,2.0,1.0
13.11319136203656,0.0,3.019241332783108,4.502187615700151,298.15,2.0,1.0
13.129858028703227,0.0,3.0192434734525833,4.502187615700151,298.15,2.0,1.0
13.146524695369893,0.0,3.0192452518993935,4.502187615700151,298.15,2.0,1.0
13.16319136203656,0.0,3.0192467160984027,4.502187615700151,298.15,2.0,1.0
13.179858028703226,0.0,3.01924792335493,4.502187615700151,298.15,2.0,1.0
13.196524695369893,0.0,3.019248902113738,4.502187615700151,298.15,2.0,1.0
13.213191362036559,0.0,3.019249689608796,4.502187615700151,298.15,2.0,1.0
13.229858028703227,0.0,3.01925030880676,4.502187615700151,298.15,2.0,1.0
13.246524695369892,0.0,3.0192507812236706,4.502187615700151,298.15,2.0,1.0
13.26319136203656,0.0,3.019251126142438,4.502187615700151,298.15,2.0,1.0
13.279858028703226,0.0,3.019251360687467,4.502187615700151,298.15,2.0,1.0
13.296524695369893,0.0,3.019251503350566,4.502187615700151,298.15,2.0,1.0
13.313191362036559,0.0,3.0192515750833335,4.502187615700151,298.15,2.0,1.0
13.329858028703226,0.0,3.0192516002840826,4.502187615700151,298.15,2.0,1.0
13.346524695369892,0.0,3.0192515895321725,4.502187615700151,298.15,2.0,1.0
13.36319136203656,0.0,3.019251533490449,4.502187615700151,298.15,2.0,1.0
13.379858028703227,0.0,3.0192514663965766,4.502187615700151,298.15,2.0,1.0
13.379858028703502,-5.0,3.2257914278628133,4.502187615699459,298.15,2.0,2.0
13.396524695369893,-5.0,3.4501416713720965,4.418854282367509,298.15,2.0,2.0
13.41319136203656,-5.0,3.523190697400365,4.335520949034176,298.15,2.0,2.0
13.429858028703226,-5.0,3.5837050335987857,4.252187615700843,298.15,2.0,2.0
13.446524695369893,-5.0,3.6408521827056934,4.16885428236751,298.15,2.0,2.0
13.463191362036559,-5.0,3.6880630783634603,4.085520949034177,298.15,2.0,2.0
13.479858028703227,-5.0,3.721235285515318,4.002187615700844,298.15,2.0,2.0
13.496524695369892,-5.0,3.7435972137760993,3.9188542823675108,298.15,2.0,2.0
13.51319136203656,-5.0,3.7602814231307367,3.8355209490341773,298.15,2.0,2.0
13.529858028703226,-5.0,3.7749214721047575,3.752187615700844,298.15,2.0,2.0
13.546524695369893,-5.0,3.789561196096545,3.6688542823675103,298.15,2.0,2.0
13.563191362036559,-5.0,3.80523979441658,3.585520949034177,298.15,2.0,2.0
13.579858028703226,-5.0,3.8223999678207843,3.5021876157008434,298.15,2.0,2.0
13.596524695369892,-5.0,3.841108546336968,3.41885428236751,298.15,2.0,2.0
13.61319136203656,-5.0,3.8611693865532484,3.3355209490341764,298.15,2.0,2.0
13.629858028703227,-5.0,3.8821950320914027,3.252187615700843,298.15,2.0,2.0
13.646524695369893,-5.0,3.9036808088623296,3.1688542823675094,298.15,2.0,2.0
